image_url,cluster_id
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036413138/eotspDf-RvKHWwOTmbzrJG_null_bigImg_1766562003.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011614189/cwL1MJkqReiX2xrJLN8wIC_null_bigImg_1766562004.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011614189/cwL1MJkqReiX2xrJLN8wIC_null_bigImg_1766561998.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080005406097/cCJNLnWxTyKQ6U2FHuIKsP_null_bigImg_1766561996.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080033141732/cE33IaFpRSedR7lnM-WUg0_null_bigImg_1766561994.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022256517/cBOAzIbiR7Kxiw2LarNQNU_null_bigImg_1766561991.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001715202/e9uKiqu0S8W1ZKZ0ibDv3t_null_bigImg_1766561990.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080037749563/c8Y48_fvTXyzr8-fNLILy5_null_bigImg_1766561988.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022256517/cBOAzIbiR7Kxiw2LarNQNU_null_bigImg_1766561984.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021835675/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766561984.jpg,0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001715202/e9uKiqu0S8W1ZKZ0ibDv3t_null_bigImg_1766561982.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017028616/cuO05RQjQaCq430PWLy_Y1_null_bigImg_1766561982.jpg,-1
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004405397/ewXzOl69TQyrx4tDcgLmaD_null_bigImg_1766561974.jpg,-1
