image_url,top1_class,top1_confidence,top2_class,top2_confidence,top3_class,top3_confidence
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012508042/e90baf-FRueeS0aFhZlOAj_null_bigImg_1766561194.jpg,LT4,26.72,LT2,12.42,LANDIS3,11.23
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022853883/dhwNxKLRRPCWFw3wCYjs-q_null_bigImg_1766561191.jpg,LT4,47.24,LT1,13.49,LAN1,12.51
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006315297/drMfyhZgSE-bMpM4zcJxz-_null_bigImg_1766561187.jpg,EPPELTONE2,47.02,SHENZHAN,23.68,GENUS2,9.65
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023985148/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766561188.jpg,EPPELTONE1,30.64,MT1,18.68,GENUS1,6.45
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036643775/eeKG3phmTGaU5Uk_ifbeUH_null_bigImg_1766561187.jpg,LT2,16.37,CAPITAL,14.75,EPPELTONE2,9.38
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019268459/cLsUIb74Q9u7UKnU8H44Oy_null_bigImg_1766561187.jpg,GENUS1,49.55,MT1,22.98,LANDIS2,9.67
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080013247301/clxLBACYREStPNAxS2SVl1_null_bigImg_1766561182.jpg,LANDIS2,30.84,GENUS2,22.27,LT1,12.58
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023985148/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766561179.jpg,MT1,44.45,BENTEC1,13.82,LANDIS2,10.17
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024692511/fPUgNiKwRTSiZh24jqH6pP_null_bigImg_1766561178.jpg,AEW,30.86,EPPELTONE2,27.79,CAPITAL,13.52
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080005092244/f-BrmNzYQ5icovYr8IyoFC_null_bigImg_1766561176.jpg,GENUS1,46.14,LAN2,25.51,HPL3,10.57
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001419961/fhFsre2MTBqYv8zPYIBLU2_null_bigImg_1766561175.jpg,HPL2,29.34,EPPELTONE2,23.75,SHENZHAN,11.97
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080031117536/e8cSQ0HhRrKoM0qPXIxPbB_null_bigImg_1766561174.jpg,LT4,45.25,AEW,32.72,CAPITAL,9.4
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040294276/eiXL_fzPQCGqyJjI7MdTjK_null_bigImg_1766561172.jpg,LAN2,28.38,GENUS1,25.61,HPL1,19.78
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025678980/fJdjC-erTYGTuMs36kp9oM_null_bigImg_1766561171.jpg,EPPELTONE2,45.61,HPL2,35.67,SARAL,12.6
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024988000/eQ7ENjbwRqiGd9R1pU43Oi_null_bigImg_1766561169.jpg,CAPITAL,34.0,LT2,33.57,AEW,5.25
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080019526419/eIvjMyXDTTOJuoNrolNG0U_null_bigImg_1766561167.jpg,HPL1,29.21,EPPELTONE2,25.51,LANDIS2,14.5
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080033415185/fQv9iLTwQWi1Yr50Hhp1op_null_bigImg_1766561165.jpg,VISIONTEK,40.69,LINKWELL,27.09,HPL3,5.97
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080031117536/e8cSQ0HhRrKoM0qPXIxPbB_null_bigImg_1766561165.jpg,CAPITAL,36.08,AEW,31.02,LT4,14.48
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006315297/drMfyhZgSE-bMpM4zcJxz-_null_bigImg_1766561163.jpg,HPL2,28.85,SHENZHAN,22.5,GENUS1,9.38
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011302496/cwL1MJkqReiX2xrJLN8wIC_null_bigImg_1766561164.jpg,LT1,23.08,LANDIS2,18.75,LANDIS1,12.59
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002203653/dFLuMhovT0uZ7ZFeYKeepc_null_bigImg_1766561163.jpg,LANDIS3,20.33,LANDIS2,17.84,GENUS3,16.4
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023201066/eern3RszTpel7rfnnIOAo4_null_bigImg_1766561163.jpg,CAPITAL,25.21,HPL1,19.63,EPPELTONE1,15.73
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080000497919/ekIJ7xl8S5ufCFaApMYIGH_null_bigImg_1766561161.jpg,LAN2,40.45,GENUS1,27.45,GENUS5,9.33
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080010343533/d2WelfQAQnqiuYroIbgOew_null_bigImg_1766561155.jpg,CAPITAL,19.35,EPPELTONE2,14.95,GENUS5,13.78
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080000497919/ekIJ7xl8S5ufCFaApMYIGH_null_bigImg_1766561153.jpg,GENUS5,32.94,GENUS1,31.73,LAN2,22.9
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006666574/eadHYNNFSIuXHNC_Du4EOx_null_bigImg_1766561146.jpg,LANDIS2,23.96,CAPITAL,22.17,HPL3,13.89
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016582837/dosVxSrsR5ioE5qgr1eBgv_null_bigImg_1766561141.jpg,HPL2,39.4,SHENZHAN,19.07,LANDIS1,7.76
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022495974/eNkrCKK4TpSMTJ1Dsl8mjR_null_bigImg_1766561137.jpg,GENUS1,31.53,CAPITAL,23.72,GENUS3,8.12
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024780704/eNVOjfZ1TeWd_hgCi06Emt_null_bigImg_1766561136.jpg,EPPELTONE2,41.18,HPL2,10.04,LANDIS1,9.53
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016695365/eYvGqD1zRhmT8UFN9J0M3F_null_bigImg_1766561131.jpg,HPL3,29.39,LAN2,27.63,MT2,12.42
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016582837/dosVxSrsR5ioE5qgr1eBgv_null_bigImg_1766561132.jpg,HPL2,39.75,GENUS2,17.58,SARAL,12.06
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023201066/eern3RszTpel7rfnnIOAo4_null_bigImg_1766561130.jpg,HPL1,40.19,CAPITAL,31.13,EPPELTONE1,12.81
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021835782/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766561121.jpg,GENUS1,18.21,BENTEC1,14.42,EPPELTONE1,13.83
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080015045596/e0bpCBlUToCVp0iAu9N94A_null_bigImg_1766561119.jpg,LAN1,34.36,BENTEC2,13.08,LT4,11.41
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011302496/cwL1MJkqReiX2xrJLN8wIC_null_bigImg_1766561116.jpg,LANDIS2,41.76,LANDIS1,40.83,SHENZHAN,8.46
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021835782/cfbXQqerRzSy16iTxHM5ih_null_bigImg_1766561115.jpg,LAN1,33.86,GENUS1,21.32,GENUS5,15.11
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006995783/fQQigGvpSe-lXfd3e_qw6v_null_bigImg_1766561112.jpg,VISIONTEK,24.24,SHENZHAN,23.04,LANDIS2,19.07
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004068880/forcbPoZTyqkHWr_l95j-9_null_bigImg_1766561110.jpg,EPPELTONE2,37.7,HPL2,23.11,HPL3,8.85
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080000628232/d7wtY3vYQ5Wp4qDbREIjMg_null_bigImg_1766561109.jpg,LANDIS2,38.55,BENTEC1,25.5,LAN1,7.35
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080008798805/eDvKMtVYQzi1uK5UCjcZF4_null_bigImg_1766561109.jpg,HPL3,23.15,LINKWELL,23.1,GENUS5,12.63
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023478300/dv9cpBwsSn-duKbmjAhmld_null_bigImg_1766561105.jpg,GENUS2,23.31,GENUS4,16.12,GENUS3,10.93
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035312083/fs9a3woeQPqZ3_22ehxkPN_null_bigImg_1766561104.jpg,HPL3,49.42,GENUS1,19.49,GENUS5,7.62
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006995783/fQQigGvpSe-lXfd3e_qw6v_null_bigImg_1766561104.jpg,LANDIS2,30.12,SHENZHAN,28.12,VISIONTEK,21.53
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080040294276/eiXL_fzPQCGqyJjI7MdTjK_null_bigImg_1766561103.jpg,LAN2,22.98,GENUS2,20.26,LANDIS2,19.52
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023270897/fTLzEsNYTGiYOdBP53tlca_null_bigImg_1766561103.jpg,LAN2,33.75,GENUS1,32.97,CAPITAL,18.41
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080000628232/d7wtY3vYQ5Wp4qDbREIjMg_null_bigImg_1766561102.jpg,BENTEC1,49.33,LANDIS2,15.82,HPL3,8.51
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080025745011/eQ7ENjbwRqiGd9R1pU43Oi_null_bigImg_1766561102.jpg,LT2,26.75,EPPELTONE1,21.35,LINKWELL,17.32
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036724831/dwv6Dpk8TSC7wo7vbKBtnJ_Dc5tDKjZVSYJ2wAKkypncCIYRhB3_bigImg_1766561099.jpg,GENUS1,33.59,SHENZHAN,16.57,GENUS4,7.12
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038003960/f2E7RaLxQauuQRp3adV0Xi_null_bigImg_1766561100.jpg,LAN2,38.78,MT1,17.11,GENUS5,10.61
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080008798805/eDvKMtVYQzi1uK5UCjcZF4_null_bigImg_1766561099.jpg,VISIONTEK,27.25,SHENZHAN,21.49,MT2,13.72
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004068880/forcbPoZTyqkHWr_l95j-9_null_bigImg_1766561096.jpg,EPPELTONE1,20.17,EPPELTONE2,16.86,GENUS1,12.48
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014075966/cotAfw3uQsCRPT2uQVUbCK_null_bigImg_1766561093.jpg,HPL3,40.42,LINKWELL,25.08,CAPITAL,13.63
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038183622/cyfMNau3QHqAE3FT7hB9Ur_null_bigImg_1766561089.jpg,LANDIS2,31.67,LAN2,28.14,GENUS1,20.28
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004066728/f-ZD_lOrSxWgt2UEuunhhs_null_bigImg_1766561085.jpg,AVON1,41.35,GENUS2,28.04,LT1,14.45
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080038183622/cyfMNau3QHqAE3FT7hB9Ur_null_bigImg_1766561078.jpg,LANDIS2,27.86,LAN2,19.92,GENUS5,19.26
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014075966/cotAfw3uQsCRPT2uQVUbCK_null_bigImg_1766561075.jpg,LINKWELL,32.72,HPL3,31.1,CAPITAL,10.24
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022855706/eT5q6p_SSwSkA8MVDmLhhR_null_bigImg_1766561073.jpg,LINKWELL,35.98,EPPELTONE2,19.53,VISIONTEK,16.92
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023478300/dv9cpBwsSn-duKbmjAhmld_null_bigImg_1766561072.jpg,GENUS4,43.21,GENUS2,19.54,GENUS1,6.18
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024780704/eNVOjfZ1TeWd_hgCi06Emt_null_bigImg_1766561069.jpg,LANDIS1,46.61,LANDIS3,12.3,SHENZHAN,7.49
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022855706/eT5q6p_SSwSkA8MVDmLhhR_null_bigImg_1766561067.jpg,GENUS1,29.54,SHENZHAN,16.82,VISIONTEK,12.27
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080034376873/eZNTAonRSpCmkKJrx1CYXC_null_bigImg_1766561062.jpg,HPL3,48.28,HPL2,23.81,MT2,13.7
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004725539/eO-qAeRRS1i2jHhQBAazsZ_null_bigImg_1766561062.jpg,SHENZHAN,43.78,SARAL,28.37,LANDIS2,19.51
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012712628/fU0IZeAWS9-_gzRdD7VoOG_null_bigImg_1766561059.jpg,EPPELTONE2,23.02,LT4,14.55,HPL3,10.94
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080039718640/cU9lLbb_SMe7GXy5pzkt3c_null_bigImg_1766561058.jpg,LAN1,41.42,CAPITAL,25.8,LT4,23.73
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002796292/e2lwh5PSSEemSR-Bq3pmA-_null_bigImg_1766561056.jpg,LANDIS2,36.11,LAN2,25.67,GENUS1,22.62
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001419961/fhFsre2MTBqYv8zPYIBLU2_null_bigImg_1766561052.jpg,HPL1,17.82,EPPELTONE2,16.77,GENUS4,11.86
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080020685550/cDRc3WtsRSOPDE2v39eNRc_null_bigImg_1766561052.jpg,LINKWELL,17.32,VISIONTEK,17.25,HPL3,10.83
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002796292/e2lwh5PSSEemSR-Bq3pmA-_null_bigImg_1766561049.jpg,LANDIS2,34.88,GENUS1,32.75,LAN2,13.31
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080034719445/fR5PxhtzQASXQTyvG-WS7-_ZwIIGvO6G1Q8K5e9Pm4KtBVx5FI3_bigImg_1766561042.jpg,LT4,40.66,AEW,27.35,FLASH,9.95
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080020685550/cDRc3WtsRSOPDE2v39eNRc_null_bigImg_1766561043.jpg,LINKWELL,27.12,LANDIS2,15.02,HPL3,11.19
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016140388/dWAKgBOqQi2mpBIDOp9Cfo_null_bigImg_1766561039.jpg,LT1,25.0,FLASH,17.39,AEW,15.89
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080037895978/cPKYY4coSqGb5jyGsV0uDL_null_bigImg_1766561040.jpg,HPL3,46.1,EPPELTONE2,14.26,GENUS1,11.83
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017352594/dH2UxfSvQqSSQ0ZTafwGGY_null_bigImg_1766561039.jpg,HPL1,42.11,LINKWELL,31.55,SHENZHAN,12.61
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014700688/dVQwprlgRiilkOg-u66jWF_null_bigImg_1766561037.jpg,CAPITAL,33.88,LT1,31.7,LINKWELL,4.63
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007765342/csLu827VQtCYW9j3soBPOA_null_bigImg_1766561032.jpg,MT1,36.4,CAPITAL,24.27,MT2,22.01
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017095748/cuO05RQjQaCq430PWLy_Y1_null_bigImg_1766561032.jpg,AEW,42.22,LT1,22.5,GENUS1,7.2
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080035193020/f9wpl7ExRTuki1uaMB3LtG_null_bigImg_1766561031.jpg,LAN2,46.68,GENUS1,34.02,LT1,3.18
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014700688/dVQwprlgRiilkOg-u66jWF_null_bigImg_1766561029.jpg,CAPITAL,40.8,BENTEC1,13.05,GENUS4,8.46
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080004099877/eb0GKsBUTdaYdskm6CEgnO_null_bigImg_1766561030.jpg,AEW,48.82,CAPITAL,28.61,ELYMER1,13.87
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080007765342/csLu827VQtCYW9j3soBPOA_null_bigImg_1766561025.jpg,MT1,40.88,MT2,26.05,CAPITAL,7.56
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016140388/dWAKgBOqQi2mpBIDOp9Cfo_null_bigImg_1766561023.jpg,FLASH,37.55,BENTEC2,15.24,AEW,11.21
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080001419961/fhFsre2MTBqYv8zPYIBLU2_null_bigImg_1766561020.jpg,EPPELTONE2,23.42,CAPITAL,19.05,GENUS4,16.71
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012526994/frJvk7zMTHSwIH8BKF5CeT_null_bigImg_1766561019.jpg,GENUS1,44.57,LANDIS2,20.73,GENUS2,10.55
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006807053/clq3t0wbR6KMzgu0xwZ682_null_bigImg_1766561012.jpg,GENUS1,49.34,MT1,15.54,LANDIS2,7.43
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080008292189/fYdzts_ER9ulkFVqwVh9ey_null_bigImg_1766561010.jpg,MT1,41.29,GENUS5,29.08,GENUS1,20.31
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002189274/el7iuQi3SkO7gDCeUWEz4Y_null_bigImg_1766561010.jpg,HPL3,33.0,LANDIS2,29.42,VISIONTEK,15.0
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080009836422/dfs2cxwbSXOVtuaYMsjmQm_null_bigImg_1766561007.jpg,HPL3,45.74,LINKWELL,42.41,AMTL,4.5
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080017095748/cuO05RQjQaCq430PWLy_Y1_null_bigImg_1766561005.jpg,EPPELTONE2,23.69,LT1,10.62,FLASH,8.58
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006404414/fnc1EA49R2yrXu1E19ZAoa_null_bigImg_1766561000.jpg,AEW,35.97,LAN2,18.07,CAPITAL,15.82
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012255404/d5qaEutqSMKsk1M7HFaHEF_null_bigImg_1766560998.jpg,SHENZHAN,44.9,HPL1,15.96,GENUS1,12.61
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080037253376/cU9lLbb_SMe7GXy5pzkt3c_null_bigImg_1766560998.jpg,LAN2,42.67,GENUS5,29.79,LANDIS2,17.7
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006058194/f-BrmNzYQ5icovYr8IyoFC_null_bigImg_1766560995.jpg,GENUS1,24.9,CAPITAL,18.17,MT1,15.4
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080006404414/fnc1EA49R2yrXu1E19ZAoa_null_bigImg_1766560995.jpg,EPPELTONE2,30.95,AEW,23.04,GENUS2,22.87
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014700688/dVQwprlgRiilkOg-u66jWF_null_bigImg_1766560994.jpg,MT1,34.43,LAN1,27.24,CAPITAL,15.87
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080024697734/cH1-l-6gRzSAWPjnGVJCUN_null_bigImg_1766560993.jpg,GENUS5,47.62,LT1,14.16,GENUS1,10.74
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014700688/dVQwprlgRiilkOg-u66jWF_null_bigImg_1766560988.jpg,GENUS1,31.32,MT1,27.23,LAN2,9.87
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080033668866/cE33IaFpRSedR7lnM-WUg0_null_bigImg_1766560989.jpg,HPL2,43.12,LANDIS2,26.19,LANDIS3,22.14
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022517728/eqGXzZgnSAyn21fFNe-kUQ_null_bigImg_1766560987.jpg,HPL3,26.78,GENUS5,24.11,GENUS1,16.84
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036725010/f4Es0OQYQ-OTmP9_d9n_8__null_bigImg_1766560988.jpg,LT4,39.81,CAPITAL,17.72,LT1,10.03
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080008818413/ej86w9HxQ-CZ2F9e8N6CIF_null_bigImg_1766560988.jpg,LANDIS2,17.89,EPPELTONE2,17.15,GENUS3,9.75
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016687073/eDkoGZhqROmv9v9yUfaGYj_null_bigImg_1766560985.jpg,GENUS1,42.69,LAN2,18.6,LINKWELL,17.77
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036953653/forcbPoZTyqkHWr_l95j-9_null_bigImg_1766560983.jpg,GENUS1,47.28,HPL3,39.31,HPL2,7.2
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080008818413/ej86w9HxQ-CZ2F9e8N6CIF_null_bigImg_1766560980.jpg,LANDIS2,24.72,EPPELTONE2,15.34,LAN2,10.41
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080022517728/eqGXzZgnSAyn21fFNe-kUQ_null_bigImg_1766560972.jpg,GENUS1,19.29,LAN2,12.55,BENTEC1,12.31
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023483508/eern3RszTpel7rfnnIOAo4_null_bigImg_1766560970.jpg,CAPITAL,38.24,EPPELTONE2,21.98,AVON1,17.62
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011415140/dYj-oufFTk2yK0HG7Qo9VT_null_bigImg_1766560966.jpg,GENUS1,49.24,CAPITAL,41.33,LAN1,4.75
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080015734918/cF9ubD6eSC6MrXukzj8J7O_null_bigImg_1766560966.jpg,CAPITAL,30.25,GENUS5,28.42,MT1,16.97
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080005326055/fy1L57ebSY-RRGsxK3fdZO_null_bigImg_1766560966.jpg,EPPELTONE2,46.41,CAPITAL,18.91,HPL3,12.97
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036012088/fs9a3woeQPqZ3_22ehxkPN_null_bigImg_1766560961.jpg,LT1,35.41,LT4,33.8,LAN1,7.51
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080023736905/cTs8gac2Rt27yLCppJj5VL_null_bigImg_1766560956.jpg,LAN1,41.85,CAPITAL,27.66,LT4,5.42
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080021447083/cl60r_v3RjS7hV2n4cJ-dq_null_bigImg_1766560952.jpg,GENUS1,26.62,MT1,25.05,MT2,7.97
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036012088/fs9a3woeQPqZ3_22ehxkPN_null_bigImg_1766560953.jpg,LT4,46.98,LAN1,22.47,LT1,5.49
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080018045742/dSR_lyhTQ16CUtXO2_o4PM_null_bigImg_1766560953.jpg,CAPITAL,42.37,AEW,18.66,BENTEC1,16.85
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080014699096/e0bpCBlUToCVp0iAu9N94A_null_bigImg_1766560950.jpg,GENUS1,26.74,LAN2,26.08,HPL3,15.46
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036589911/drHwJDVuSnaJWW3IVXrqgR_null_bigImg_1766560948.jpg,HPL3,49.42,HPL2,44.19,LANDIS2,2.47
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080043251117/fZTDDGLsTWuDTS7QHn5TnI_null_bigImg_1766560947.jpg,GENUS5,25.44,AEW,23.17,LT4,22.01
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080002404392/cDAoj3X3Qh-k2BHgxChh8A_null_bigImg_1766560948.jpg,LT1,26.15,AMTL,15.48,AEW,6.87
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080000534125/ctgjkeHFQsOcBBCz09dUTr_null_bigImg_1766560944.jpg,LANDIS2,44.22,GENUS1,27.98,HPL2,7.39
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080012319424/dJjZrkMOR1qdVTVc1DJ1AE_null_bigImg_1766560943.jpg,GENUS5,41.63,GENUS1,37.96,LAN2,18.55
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011857721/eqdlPqLOQAGsPabelLbjBM_null_bigImg_1766560941.jpg,LT1,37.33,LANDIS2,23.12,LANDIS3,6.45
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080020797140/e3L5FZgoRMGR3d3i0jGxIO_null_bigImg_1766560941.jpg,GENUS5,47.23,GENUS3,13.33,LANDIS2,9.65
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080036906990/ejn1tigURPClrmW30kHLpt_null_bigImg_1766560939.jpg,LAN1,48.52,GENUS1,10.14,GENUS5,7.68
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080008543680/csLu827VQtCYW9j3soBPOA_null_bigImg_1766560933.jpg,GENUS1,40.81,LAN2,36.11,HPL2,7.48
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080037047463/cU9lLbb_SMe7GXy5pzkt3c_null_bigImg_1766560932.jpg,GENUS5,48.34,LAN2,16.31,GENUS1,10.06
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080016601637/dPc2mXxaS1S5MKfsizG97x_null_bigImg_1766560933.jpg,GENUS5,47.87,GENUS1,25.56,HPL3,7.86
https://mrdt.s3.ap-south-1.amazonaws.com/MeterReading/TPCODL/080011857721/eqdlPqLOQAGsPabelLbjBM_null_bigImg_1766560931.jpg,LT1,33.8,LANDIS3,11.22,VISIONTEK,6.97
